Time,Frequency
0.0,nan
0.023219954648526078,nan
0.046439909297052155,0.0
0.06965986394557823,0.0
0.09287981859410431,0.0
0.11609977324263039,0.0
0.13931972789115646,0.0
0.16253968253968254,0.0
0.18575963718820862,0.0
0.2089795918367347,0.0
0.23219954648526078,0.0
0.25541950113378686,0.0
0.2786394557823129,0.0
0.301859410430839,0.0
0.3250793650793651,0.0
0.34829931972789113,0.0
0.37151927437641724,0.0
0.3947392290249433,0.0
0.4179591836734694,0.0
0.44117913832199546,0.0
0.46439909297052157,172.60850153728515
0.4876190476190476,0.0
0.5108390022675737,172.60850153728515
0.5340589569160997,0.0
0.5572789115646258,175.62564499846297
0.5804988662131519,174.61411571650194
0.603718820861678,171.61434972294217
0.626938775510204,167.69467255813382
0.6501587301587302,0.0
0.6733786848072563,0.0
0.6965986394557823,182.87233715141332
0.7198185941043084,0.0
0.7430385487528345,225.1422562392905
0.7662585034013606,241.30149553281768
0.7894784580498866,254.17759331190004
0.8126984126984127,260.1187129259726
0.8359183673469388,260.1187129259726
0.8591383219954648,0.0
0.8823582766439909,0.0
0.905578231292517,0.0
0.9287981859410431,0.0
0.9520181405895691,0.0
0.9752380952380952,260.1187129259726
0.9984580498866213,0.0
1.0216780045351475,0.0
1.0448979591836736,264.6655079380657
1.0681179138321995,0.0
1.0913378684807256,0.0
1.1145578231292517,0.0
1.1377777777777778,0.0
1.1609977324263039,288.6197829762387
1.18421768707483,0.0
1.207437641723356,0.0
1.230657596371882,0.0
1.253877551020408,0.0
1.2770975056689342,0.0
1.3003174603174603,297.0769881570017
1.3235374149659864,290.2917403700367
1.3467573696145125,0.0
1.3699773242630386,286.9574553484241
1.3931972789115645,0.0
1.4164172335600906,0.0
1.4396371882086167,0.0
1.4628571428571429,298.79793764201077
1.486077097505669,295.3659506116579
1.509297052154195,295.3659506116579
1.5325170068027212,0.0
1.555736961451247,0.0
1.5789569160997732,293.6647679174075
1.6021768707482993,297.0769881570017
1.6253968253968254,0.0
1.6486167800453515,0.0
1.6718367346938776,0.0
1.6950566893424037,0.0
1.7182766439909296,0.0
1.7414965986394557,288.6197829762387
1.7647165532879818,0.0
1.787936507936508,0.0
1.811156462585034,283.6614678567074
1.8343764172335602,275.58617649730814
1.8575963718820863,264.6655079380657
1.8808163265306121,260.1187129259726
1.9040362811791383,0.0
1.9272562358276644,283.6614678567074
1.9504761904761905,0.0
1.9736961451247166,0.0
1.9969160997732427,0.0
2.020136054421769,290.2917403700367
2.043356009070295,285.30470202322215
2.066575963718821,275.58617649730814
2.089795918367347,293.6647679174075
2.1130158730158732,0.0
2.136235827664399,272.42079928303684
2.159455782312925,0.0
2.182675736961451,0.0
2.2058956916099772,0.0
2.2291156462585033,0.0
2.2523356009070294,0.0
2.2755555555555556,244.1052838549259
2.2987755102040817,254.17759331190004
2.3219954648526078,261.6255653005986
2.345215419501134,263.1411467822288
2.36843537414966,0.0
2.391655328798186,0.0
2.414875283446712,263.1411467822288
2.4380952380952383,0.0
2.461315192743764,264.6655079380657
2.48453514739229,266.19869962824436
2.507755102040816,267.74077300753
2.5309750566893423,0.0
2.5541950113378684,0.0
2.5774149659863945,0.0
2.6006349206349206,293.6647679174075
2.6238548752834467,0.0
2.647074829931973,257.13099468347406
2.670294784580499,nan
2.693514739229025,0.0
2.716734693877551,nan
2.7399546485260773,221.27444703492776
2.7631746031746034,278.7883336231537
2.786394557823129,0.0
2.809614512471655,0.0
2.8328344671201813,0.0
2.8560544217687074,0.0
2.8792743764172335,293.6647679174075
2.9024943310657596,302.26980244077964
2.9257142857142857,0.0
2.948934240362812,0.0
2.972154195011338,314.74210513575684
2.995374149659864,309.33502415691686
3.01859410430839,0.0
3.0418140589569163,0.0
3.0650340136054424,0.0
3.0882539682539685,311.12698372208087
3.111473922902494,0.0
3.1346938775510202,0.0
3.1579138321995464,0.0
3.1811337868480725,0.0
3.2043537414965986,0.0
3.2275736961451247,293.6647679174075
3.250793650793651,293.6647679174075
3.274013605442177,0.0
3.297233560090703,0.0
3.320453514739229,0.0
3.3436734693877552,291.9733833144849
3.3668934240362813,0.0
3.3901133786848074,283.6614678567074
3.4133333333333336,0.0
3.436553287981859,0.0
3.4597732426303853,297.0769881570017
3.4829931972789114,0.0
3.5062131519274375,0.0
3.5294331065759637,293.6647679174075
3.5526530612244898,0.0
3.575873015873016,286.9574553484241
3.599092970521542,266.19869962824436
3.622312925170068,229.0776735576574
3.645532879818594,217.47308447763714
3.6687528344671203,216.22053167995523
3.6919727891156464,0.0
3.7151927437641725,226.44649206156825
3.7384126984126986,226.44649206156825
3.7616326530612243,0.0
3.7848526077097504,214.97519305553408
3.8080725623582765,204.08500572708806
3.8312925170068026,0.0
3.8545124716553287,0.0
3.877732426303855,229.0776735576574
3.900952380952381,0.0
3.924172335600907,233.08188075904494
3.947392290249433,0.0
3.9706122448979593,0.0
3.9938321995464854,221.27444703492776
4.017052154195011,0.0
4.040272108843538,239.91170118635668
4.063492063492063,0.0
4.08671201814059,234.43211035826653
4.1099319727891155,0.0
4.133151927437642,0.0
4.156371882086168,227.75828324510303
4.179591836734694,0.0
4.20281179138322,0.0
4.2260317460317465,238.52991146631203
4.249251700680272,0.0
4.272471655328798,237.15608026942812
4.295691609977324,0.0
4.31891156462585,223.84553226259098
4.342131519274377,0.0
4.365351473922902,226.44649206156825
4.388571428571429,0.0
4.4117913832199545,0.0
4.435011337868481,0.0
4.458231292517007,0.0
4.481451247165533,0.0
4.504671201814059,0.0
4.527891156462585,0.0
4.551111111111111,0.0
4.574331065759637,0.0
4.597551020408163,nan
4.620770975056689,nan
4.6439909297052155,0.0
4.667210884353741,0.0
4.690430839002268,230.40470702053787
4.713650793650793,257.13099468347406
4.73687074829932,0.0
4.760090702947846,nan
4.783310657596372,nan
4.806530612244898,nan
4.829750566893424,0.0
4.85297052154195,295.3659506116579
4.876190476190477,293.6647679174075
4.899410430839002,0.0
4.922630385487528,0.0
4.9458503401360545,278.7883336231537
4.96907029478458,0.0
4.992290249433107,278.7883336231537
5.015510204081632,0.0
5.038730158730159,nan
5.061950113378685,nan
5.085170068027211,245.51937137864914
5.108390022675737,254.17759331190004
5.131609977324263,261.6255653005986
5.154829931972789,263.1411467822288
5.178049886621316,0.0
5.201269841269841,0.0
5.224489795918367,0.0
5.2477097505668935,0.0
5.270929705215419,0.0
5.294149659863946,0.0
5.317369614512471,260.1187129259726
5.340589569160998,0.0
5.363809523809524,260.1187129259726
5.38702947845805,261.6255653005986
5.410249433106576,0.0
5.433469387755102,283.6614678567074
5.456689342403628,0.0
5.479909297052155,0.0
5.50312925170068,0.0
5.526349206349207,293.6647679174075
5.5495691609977325,293.6647679174075
5.572789115646258,291.9733833144849
5.596009070294785,291.9733833144849
5.61922902494331,314.74210513575684
5.642448979591837,320.24370022528115
5.6656689342403626,0.0
5.688888888888889,0.0
5.712108843537415,0.0
5.735328798185941,297.0769881570017
5.758548752834467,0.0
5.7817687074829935,0.0
5.804988662131519,316.5653876023804
5.828208616780046,316.5653876023804
5.851428571428571,0.0
5.874648526077097,0.0
5.897868480725624,309.33502415691686
5.921088435374149,0.0
5.944308390022676,309.33502415691686
5.9675283446712015,312.9293240034019
5.990748299319728,312.9293240034019
6.013968253968254,309.33502415691686
6.03718820861678,309.33502415691686
6.060408163265306,0.0
6.0836281179138325,309.33502415691686
6.106848072562358,nan
6.130068027210885,0.0
6.15328798185941,nan
6.176507936507937,0.0
6.199727891156463,0.0
6.222947845804988,nan
6.246167800453515,nan
6.2693877551020405,0.0
6.292607709750567,0.0
6.315827664399093,286.9574553484241
6.339047619047619,0.0
6.362267573696145,0.0
6.3854875283446715,0.0
6.408707482993197,314.74210513575684
6.431927437641724,0.0
6.455147392290249,0.0
6.478367346938776,333.4576446322876
6.501587301587302,0.0
6.524807256235827,0.0
6.548027210884354,0.0
6.5712471655328795,349.2282314330038
6.594467120181406,0.0
6.617687074829932,0.0
6.640907029478458,0.0
6.664126984126984,349.2282314330038
6.6873469387755105,349.2282314330038
6.710566893424036,349.2282314330038
6.733786848072563,0.0
6.757006802721088,0.0
6.780226757369615,0.0
6.8034467120181406,0.0
6.826666666666667,345.2170030745703
6.849886621315193,0.0
6.873106575963718,0.0
6.896326530612245,0.0
6.919546485260771,0.0
6.942766439909297,349.2282314330038
6.965986394557823,349.2282314330038
6.989206349206349,349.2282314330038
7.012426303854875,349.2282314330038
7.035646258503402,0.0
7.058866213151927,347.21682482900223
7.082086167800454,345.2170030745703
7.1053061224489795,0.0
7.128526077097506,0.0
7.151746031746032,0.0
7.174965986394557,311.12698372208087
7.198185941043084,0.0
7.22140589569161,0.0
7.244625850340136,0.0
7.267845804988662,349.2282314330038
7.291065759637188,351.2512899969259
7.314285714285714,349.2282314330038
7.337505668934241,349.2282314330038
7.360725623582766,347.21682482900223
7.383945578231293,0.0
7.4071655328798185,0.0
7.430385487528345,0.0
7.453605442176871,0.0
7.476825396825397,0.0
7.500045351473923,0.0
7.523265306122449,0.0
7.546485260770975,0.0
7.569705215419501,347.21682482900223
7.592925170068027,347.21682482900223
7.616145124716553,347.21682482900223
7.63936507936508,349.2282314330038
7.662585034013605,0.0
7.685804988662132,351.2512899969259
7.7090249433106575,0.0
7.732244897959184,0.0
7.75546485260771,329.6275569128699
7.778684807256236,283.6614678567074
7.801904761904762,0.0
7.825124716553288,300.528856485967
7.848344671201814,0.0
7.87156462585034,0.0
7.894784580498866,0.0
7.918004535147392,309.33502415691686
7.9412244897959186,323.96475278211557
7.964444444444444,0.0
7.987664399092971,349.2282314330038
8.010884353741497,0.0
8.034104308390022,353.2860680198856
8.057324263038549,351.2512899969259
8.080544217687075,347.21682482900223
8.103764172335602,333.4576446322876
8.126984126984127,0.0
8.150204081632653,0.0
8.17342403628118,307.5533855193843
8.196643990929704,0.0
8.219863945578231,0.0
8.243083900226758,0.0
8.266303854875284,0.0
8.289523809523809,316.5653876023804
8.312743764172335,0.0
8.335963718820862,0.0
8.359183673469389,0.0
8.382403628117913,309.33502415691686
8.40562358276644,309.33502415691686
8.428843537414966,0.0
8.452063492063493,0.0
8.475283446712018,0.0
8.498503401360544,311.12698372208087
8.52172335600907,0.0
8.544943310657596,311.12698372208087
8.568163265306122,0.0
8.591383219954649,0.0
8.614603174603175,0.0
8.6378231292517,0.0
8.661043083900227,304.0208335929107
8.684263038548753,0.0
8.70748299319728,0.0
8.730702947845804,277.1826309768721
8.753922902494331,282.02769802256034
8.777142857142858,0.0
8.800362811791382,0.0
8.823582766439909,295.3659506116579
8.846802721088435,295.3659506116579
8.870022675736962,295.3659506116579
8.893242630385487,0.0
8.916462585034013,0.0
8.93968253968254,0.0
8.962902494331066,290.2917403700367
8.986122448979591,286.9574553484241
9.009342403628118,0.0
9.032562358276644,0.0
9.05578231292517,0.0
9.079002267573696,0.0
9.102222222222222,0.0
9.125442176870749,0.0
9.148662131519274,0.0
9.1718820861678,0.0
9.195102040816327,263.1411467822288
9.218321995464853,263.1411467822288
9.241541950113378,263.1411467822288
9.264761904761905,0.0
9.287981859410431,nan
9.311201814058958,nan
9.334421768707482,0.0
9.357641723356009,0.0
9.380861678004536,0.0
9.404081632653062,235.7901617579845
9.427301587301587,0.0
9.450521541950113,225.1422562392905
9.47374149659864,0.0
9.496961451247165,0.0
9.520181405895691,0.0
9.543401360544218,0.0
9.566621315192744,0.0
9.58984126984127,0.0
9.613061224489796,0.0
9.636281179138322,0.0
9.659501133786849,261.6255653005986
9.682721088435374,261.6255653005986
9.7059410430839,260.1187129259726
9.729160997732427,0.0
9.752380952380953,0.0
9.775600907029478,233.08188075904494
9.798820861678005,0.0
9.822040816326531,230.40470702053787
9.845260770975056,242.6993408760242
9.868480725623582,0.0
9.891700680272109,nan
9.914920634920636,nan
9.93814058956916,nan
9.961360544217687,0.0
9.984580498866213,0.0
10.00780045351474,0.0
10.031020408163265,0.0
10.054240362811791,0.0
10.077460317460318,218.73289323986043
10.100680272108843,0.0
10.12390022675737,218.73289323986043
10.147120181405896,218.73289323986043
10.170340136054422,0.0
10.193560090702947,0.0
10.216780045351474,221.27444703492776
10.24,0.0
10.263219954648527,227.75828324510303
10.286439909297052,231.73942791006385
10.309659863945578,0.0
10.332879818594105,0.0
10.356099773242631,226.44649206156825
10.379319727891156,0.0
10.402539682539683,219.99999999999997
10.425759637188209,222.55627686642293
10.448979591836734,231.73942791006385
10.47219954648526,0.0
10.495419501133787,234.43211035826653
10.518639455782314,237.15608026942812
10.541859410430838,249.81097439559304
10.565079365079365,260.1187129259726
10.588299319727891,0.0
10.611519274376418,0.0
10.634739229024943,0.0
10.65795918367347,261.6255653005986
10.681179138321996,0.0
10.704399092970522,0.0
10.727619047619047,0.0
10.750839002267574,0.0
10.7740589569161,0.0
10.797278911564625,0.0
10.820498866213152,0.0
10.843718820861678,260.1187129259726
10.866938775510205,270.8517709358815
10.89015873015873,293.6647679174075
10.913378684807256,304.0208335929107
10.936598639455783,0.0
10.95981859410431,295.3659506116579
10.983038548752834,0.0
11.00625850340136,272.42079928303684
11.029478458049887,0.0
11.052698412698414,285.30470202322215
11.075918367346938,297.0769881570017
11.099138321995465,300.528856485967
11.122358276643991,297.0769881570017
11.145578231292516,0.0
11.168798185941043,0.0
11.19201814058957,0.0
11.215238095238096,288.6197829762387
11.23845804988662,297.0769881570017
11.261678004535147,0.0
11.284897959183674,0.0
11.3081179138322,0.0
11.331337868480725,0.0
11.354557823129252,278.7883336231537
11.377777777777778,0.0
11.400997732426303,0.0
11.42421768707483,0.0
11.447437641723356,290.2917403700367
11.470657596371883,286.9574553484241
11.493877551020407,0.0
11.517097505668934,0.0
11.54031746031746,0.0
11.563537414965987,0.0
11.586757369614512,0.0
11.609977324263038,0.0
11.633197278911565,0.0
11.656417233560092,190.41804342135148
11.679637188208616,0.0
11.702857142857143,0.0
11.72607709750567,210.06515286029162
11.749297052154194,223.84553226259098
11.77251700680272,225.1422562392905
11.795736961451247,0.0
11.818956916099774,229.0776735576574
11.842176870748299,0.0
11.865396825396825,241.30149553281768
11.888616780045352,0.0
11.911836734693878,0.0
11.935056689342403,0.0
11.95827664399093,293.6647679174075
11.981496598639456,290.2917403700367
12.004716553287983,290.2917403700367
12.027936507936507,0.0
12.051156462585034,0.0
12.07437641723356,309.33502415691686
12.097596371882085,0.0
12.120816326530612,0.0
12.144036281179138,0.0
12.167256235827665,309.33502415691686
12.19047619047619,0.0
12.213696145124716,0.0
12.236916099773243,0.0
12.26013605442177,0.0
12.283356009070294,0.0
12.30657596371882,0.0
12.329795918367347,0.0
12.353015873015874,0.0
12.376235827664399,278.7883336231537
12.399455782312925,0.0
12.422675736961452,293.6647679174075
12.445895691609977,0.0
12.469115646258503,293.6647679174075
12.49233560090703,293.6647679174075
12.515555555555556,0.0
12.538775510204081,0.0
12.561995464852608,291.9733833144849
12.585215419501134,0.0
12.60843537414966,231.73942791006385
12.631655328798185,0.0
12.654875283446712,0.0
12.678095238095239,234.43211035826653
12.701315192743763,0.0
12.72453514739229,234.43211035826653
12.747755102040816,0.0
12.770975056689343,0.0
12.794195011337868,212.505992363466
12.817414965986394,191.5211239251473
12.84063492063492,0.0
12.863854875283447,0.0
12.887074829931972,0.0
12.910294784580499,0.0
12.933514739229025,216.22053167995523
12.956734693877552,216.22053167995523
12.979954648526077,0.0
13.003174603174603,0.0
13.02639455782313,233.08188075904494
13.049614512471654,0.0
13.072834467120181,237.15608026942812
13.096054421768708,231.73942791006385
13.119274376417234,0.0
